"user_id","country_code","region","marketing_channel","signup_method"
"473dba1b","US","NA","Direct","Desktop"
"528e3ee2","MT","EMEA","Direct","Desktop"
"5ad03366","RU","APAC","Direct","Desktop"
"5ad03366","RU","APAC","Direct","Desktop"
"6b9dde12","US","NA","Direct","Mobile"
"927f3bac","DE","EMEA","Direct","Desktop"
"9aff14bd","US","NA","Direct","Desktop"
"9aff14bd","US","NA","Direct","Desktop"
"c0ccaef8","CA","NA","Direct","Mobile"
"b50a836c","DE","EMEA","Direct","Desktop"
"d8d007f3","US","NA","Direct","Desktop"
"3106798f","US","NA","Direct","Desktop"
"3106798f","US","NA","Direct","Desktop"
"5395b093","BR","LATAM","Direct","Desktop"
"6872da9a","US","NA","Direct","Desktop"
"75aaa714","US","NA","Affiliate","Unknown"
"7d7f2960","GB","EMEA","Direct","Mobile"
"a0962025","US","NA","Affiliate","Unknown"
"a35187b9","US","NA","Direct","Desktop"
"c6c9920c","US","NA","Direct","Mobile"
"e6955c65","CL","LATAM","Direct","Desktop"
"f20f89b3","US","NA","Direct","Desktop"
"fbd2c589","US","NA","Direct","Desktop"
"03b9dddc","IN","APAC","Direct","Desktop"
"98b379a0","GB","EMEA","Email","Mobile"
"01f556b3","FR","EMEA","Direct","Mobile"
"02c5d9f5","IN","APAC","Direct","Desktop"
"18044c28","US","NA","Email","Mobile"
"1e17d5a1","US","NA","Direct","Desktop"
"1e17d5a1","US","NA","Direct","Desktop"
"2d6478ea","AU","APAC","Direct","Desktop"
"344c9ebf","US","NA","Direct","Desktop"
"408219d1","US","NA","Direct","Desktop"
"7c547777","US","NA","Direct","Desktop"
"82ba90c4","US","NA","Direct","Desktop"
"a9b01251","CA","NA","Direct","Mobile"
"b064d443","US","NA","Direct","Desktop"
"0c6ace27","GB","EMEA","Direct","Mobile"
"61bf5653","GB","EMEA","Direct","Desktop"
"8e8d2597","US","NA","Direct","Desktop"
"054f02ca","US","NA","Direct","Mobile"
"0a138b78","US","NA","Direct","Desktop"
"0a138b78","US","NA","Direct","Desktop"
"0a350e95","US","NA","Direct","Desktop"
"10815d47","FI","EMEA","Direct","Desktop"
"1fa881b0","BR","LATAM","Affiliate","Unknown"
"2e199ada","US","NA","Direct","Desktop"
"2fe2a367","US","NA","Direct","Desktop"
"4a0c61a0","US","NA","Direct","Desktop"
"7a2cd6ad","IT","EMEA","Direct","Mobile"
"816a736c","US","NA","Direct","Desktop"
"90cef9a2","GB","EMEA","Direct","Desktop"
"ac842652","US","NA","Affiliate","Unknown"
"c2caa46e","US","NA","Direct","Desktop"
"d9e82c8e","US","NA","Direct","Desktop"
"d9e82c8e","US","NA","Direct","Desktop"
"7bd2441d","ES","EMEA","Direct","Mobile"
"a9f37463","IE","EMEA","Direct","Desktop"
"15ea1863","TH","APAC","Direct","Desktop"
"1fe47e89","GB","EMEA","Direct","Desktop"
"2b4f4369","GR","EMEA","Direct","Desktop"
"317f1f38","GB","EMEA","Direct","Desktop"
"317f1f38","GB","EMEA","Direct","Desktop"
"4fede86e","BR","LATAM","Direct","Mobile"
"5854ba0b","LT","EMEA","Direct","Desktop"
"8bf42721","US","NA","Direct","Desktop"
"b4a4910f","NL","EMEA","Direct","Desktop"
"b7649a8a","GB","EMEA","Direct","Desktop"
"c90d6f43","FR","EMEA","Direct","Mobile"
"cd22adee","US","NA","Direct","Desktop"
"d6e2055b","UA","EMEA","Direct","Desktop"
"eb37ab2e","CA","NA","Direct","Mobile"
"06f4c80e","US","NA","Direct","Mobile"
"a35044b2","US","NA","Direct","Desktop"
"e6781fad","US","NA","Email","Mobile"
"ffc4a356","GB","EMEA","Direct","Desktop"
"74474425","US","NA","Email","Mobile"
"1e796129","VU","APAC","Direct","Desktop"
"30f104ef","CA","NA","Direct","Desktop"
"34acee92","FR","EMEA","Direct","Desktop"
"34acee92","FR","EMEA","Direct","Desktop"
"36c25960","US","NA","Direct","Desktop"
"4963fd03","TW","APAC","Direct","Desktop"
"60bdbfe9","MT","EMEA","Direct","Desktop"
"630bf303","US","NA","Direct","Desktop"
"67d6718b","US","NA","Direct","Desktop"
"67d6718b","US","NA","Direct","Desktop"
"7d627017","FR","EMEA","Direct","Mobile"
"8b849ba3","CA","NA","Direct","Desktop"
"9d421c53","FR","EMEA","Direct","Desktop"
"acd9c9c3","US","NA","Direct","Desktop"
"b397e124","US","NA","Direct","Desktop"
"b87e576c","US","NA","Direct","Desktop"
"cf6f29f9","BR","LATAM","Direct","Desktop"
"f7e44a7a","IE","EMEA","Direct","Desktop"
"9e6fa145","US","NA","Email","Mobile"
"00b6fd34","US","NA","Direct","Desktop"
"0a81b372","JP","APAC","Email","Mobile"
"0a81b372","JP","APAC","Email","Mobile"
"28850d1a","CA","NA","Direct","Mobile"
"342330f8","US","NA","Direct","Desktop"
"46e784aa","US","NA","Direct","Mobile"
"8f033a87","US","NA","Email","Mobile"
"a8af99fb","US","NA","Direct","Desktop"
"a95d6a21","UA","EMEA","Direct","Desktop"
"c9556e19","US","NA","Email","Mobile"
"cd047fc3","DE","EMEA","Affiliate","Unknown"
"ea84b996","US","NA","Direct","Desktop"
"ea84b996","US","NA","Direct","Desktop"
"14a57d3f","US","NA","Direct","Desktop"
"4f41f227","US","NA","Direct","Desktop"
"ba445986","RU","APAC","Direct","Desktop"
"ba445986","RU","APAC","Direct","Desktop"
"cb933742","FI","EMEA","Direct","Desktop"
"ecd035d1","US","NA","Direct","Desktop"
"07920c20","CO","LATAM","Direct","Desktop"
"13d8070a","CH","EMEA","Direct","Desktop"
"2060992d","US","NA","Email","Mobile"
"393be451","US","NA","Email","Mobile"
"393d771e","US","NA","Direct","Desktop"
"3d40408c","US","NA","Direct","Desktop"
"5626b13a","US","NA","Direct","Mobile"
"5d8c6891","CA","NA","Direct","Desktop"
"6c3e1089","US","NA","Direct","Desktop"
"9ab16e3f","PL","EMEA","Direct","Desktop"
"b3155d2f","US","NA","Direct","Desktop"
"b3155d2f","US","NA","Direct","Desktop"
"e53883bb","DE","EMEA","Direct","Mobile"
"6.40E+139","CA","NA","Direct","Desktop"
"6.40E+139","CA","NA","Direct","Desktop"
"180116f5","US","NA","Direct","Desktop"
"5388da12","TR","EMEA","Direct","Desktop"
"582a6cad","CN","APAC","Direct","Desktop"
"582a6cad","CN","APAC","Direct","Desktop"
"637ace39","US","NA","Direct","Desktop"
"7ad9ef60","US","NA","Direct","Desktop"
"6.25E+69","US","NA","Direct","Mobile"
"0c1b82d8","AU","APAC","Direct","Desktop"
"0c1b82d8","AU","APAC","Direct","Desktop"
"140e4023","US","NA","Affiliate","Unknown"
"16b94065","US","NA","Email","Mobile"
"3629d0b1","BE","EMEA","Social Media","Tablet"
"5069a9df","KR","APAC","Direct","Desktop"
"5e02ed2d","US","NA","Direct","Desktop"
"7ef299bb","NL","EMEA","Direct","Desktop"
"98fb87ad","US","NA","Direct","Desktop"
"98fb87ad","US","NA","Direct","Desktop"
"b8081020","DE","EMEA","Direct","Desktop"
"cef97242","CA","NA","Direct","Desktop"
"d08f3f36","US","NA","Direct","Desktop"
"e6cd3770","CH","EMEA","Direct","Desktop"
"f5872058","US","NA","Direct","Desktop"
"b365248","TZ","EMEA","Direct","Desktop"
"3609b019","GB","EMEA","Direct","Desktop"
"3609b019","GB","EMEA","Direct","Desktop"
"e49ec1c9","US","NA","Direct","Mobile"
"01d1bce5","US","NA","Direct","Desktop"
"0f8a4776","IT","EMEA","Direct","Mobile"
"27611e3e","FR","EMEA","Direct","Desktop"
"5d7e8097","ES","EMEA","Direct","Desktop"
"705ad8a1","JP","APAC","Direct","Desktop"
"8938189a","GB","EMEA","Direct","Desktop"
"9512eed7","US","NA","Direct","Desktop"
"a403da3e","US","NA","Direct","Mobile"
"c94c5d54","GB","EMEA","Email","Mobile"
"db391aba","US","NA","Email","Mobile"
"dfbab90f","IL","EMEA","Direct","Desktop"
"dfbab90f","IL","EMEA","Direct","Desktop"
"e182ac97","US","NA","Direct","Desktop"
"fc4d5792","IT","EMEA","Direct","Desktop"
"6098c9e7","US","NA","Email","Mobile"
"58f71579","US","NA","Direct","Desktop"
"9097bc96","AT","EMEA","Direct","Desktop"
"070117f5","US","NA","Direct","Desktop"
"0e5eacbc","US","NA","Direct","Desktop"
"0e5eacbc","US","NA","Direct","Desktop"
"3abe13f2","IE","EMEA","Direct","Desktop"
"3fd719f4","US","NA","Direct","Mobile"
"4fbc1e8d","PL","EMEA","Direct","Desktop"
"4fbc1e8d","PL","EMEA","Direct","Desktop"
"65f37390","DE","EMEA","Direct","Desktop"
"7437e311","US","NA","Direct","Mobile"
"7437e311","US","NA","Direct","Mobile"
"927ffc78","US","NA","Direct","Desktop"
"b934d73b","AU","APAC","Direct","Desktop"
"d7b2c26e","US","NA","Direct","Desktop"
"fa9a036e","DE","EMEA","Email","Mobile"
"fa9a036e","DE","EMEA","Email","Mobile"
"fe46e002","AU","APAC","Direct","Desktop"
"40a532c4","US","NA","Direct","Desktop"
"628ed951","AU","APAC","Email","Mobile"
"7cc9021d","CH","EMEA","Direct","Mobile"
"7fa5e522","US","NA","Direct","Desktop"
"7fa5e522","US","NA","Direct","Desktop"
"86b6dbdd","US","NA","Direct","Desktop"
"9666cd4e","GB","EMEA","Affiliate","Unknown"
"9666cd4e","GB","EMEA","Affiliate","Unknown"
"9fdf159b","US","NA","Email","Mobile"
"aeb6daea","IN","APAC","Direct","Desktop"
"53cbfaf4","GB","EMEA","Direct","Mobile"
"53cbfaf4","GB","EMEA","Direct","Mobile"
"544056b0","US","NA","Direct","Mobile"
"71f5a702","US","NA","Direct","Mobile"
"71f5a702","US","NA","Direct","Mobile"
"9ea63e42","FR","EMEA","Direct","Desktop"
"cbd2f7fe","GB","EMEA","Social Media","Tablet"
"d51ed35f","CA","NA","Direct","Mobile"
"ee4807a2","FR","EMEA","Direct","Mobile"
"0c9ef046","US","NA","Direct","Mobile"
"6617efbc","HK","APAC","Email","Mobile"
"6617efbc","HK","APAC","Email","Mobile"
"a2cf1838","NL","EMEA","Direct","Desktop"
"d4dec58f","NL","EMEA","Direct","Desktop"
"50018057","GB","EMEA","Direct","Mobile"
"000b5faa","US","NA","Direct","Mobile"
"09f87853","GB","EMEA","Direct","Mobile"
"5c3145bd","US","NA","Email","Mobile"
"675fb8e5","CA","NA","Email","Mobile"
"8a4fa934","US","NA","Email","Mobile"
"8f33c46a","PT","EMEA","Direct","Desktop"
"915e79ff","US","NA","Affiliate","Unknown"
"b090af8b","RO","EMEA","Direct","Desktop"
"2c5fbc4a","US","NA","Direct","Desktop"
"34f264ab","FR","EMEA","Direct","Desktop"
"34f264ab","FR","EMEA","Direct","Desktop"
"5c6ff79c","US","NA","Affiliate","Unknown"
"42530956","US","NA","Affiliate","Unknown"
"42530956","US","NA","Affiliate","Unknown"
"8.10E+07","US","NA","Direct","Desktop"
"17ac7fcd","JP","APAC","Direct","Desktop"
"1c326504","GB","EMEA","Direct","Desktop"
"223f5bba","US","NA","Direct","Desktop"
"25695fdb","AU","APAC","Direct","Mobile"
"407522b0","LB","EMEA","Direct","Mobile"
"74c77032","CZ","EMEA","Direct","Desktop"
"817f9256","AP","#N/A","Email","Mobile"
"817f9256","AP","#N/A","Email","Mobile"
"84cb1671","NO","EMEA","Direct","Mobile"
"9e71340d","US","NA","Direct","Desktop"
"a6344c2a","CZ","EMEA","Direct","Desktop"
"b01c638b","US","NA","Direct","Desktop"
"b1e456ab","US","NA","Direct","Desktop"
"b2ad7920","DE","EMEA","Direct","Desktop"
"d5368a6c","CA","NA","Direct","Desktop"
"e4b63a46","KZ","EMEA","Direct","Desktop"
"58463e1a","US","NA","Affiliate","Unknown"
"655cf295","FR","EMEA","Direct","Desktop"
"b4adbacd","CA","NA","Direct","Desktop"
"e751716c","US","NA","Direct","Desktop"
"285b055b","US","NA","Direct","Mobile"
"355fe03a","TH","APAC","Direct","Desktop"
"42d7a266","US","NA","Email","Mobile"
"5a026811","UA","EMEA","Direct","Desktop"
"759491b8","US","NA","Direct","Desktop"
"81bfeae4","US","NA","Direct","Mobile"
"8716cb19","US","NA","Direct","Desktop"
"9200e0d8","US","NA","Direct","Mobile"
"9945cd04","US","NA","Direct","Desktop"
"aca8488d","US","NA","Direct","Desktop"
"aca8488d","US","NA","Direct","Desktop"
"b52ce3e5","GB","EMEA","Direct","Desktop"
"b52ce3e5","GB","EMEA","Direct","Desktop"
"b52ce3e5","GB","EMEA","Direct","Desktop"
"b9c5c998","DE","EMEA","Direct","Desktop"
"c182b3a3","US","NA","Direct","Mobile"
"d96221c3","US","NA","Direct","Desktop"
"faeca661","US","NA","Email","Mobile"
"02e96050","IN","APAC","Email","Mobile"
"97284aba","US","NA","Direct","Desktop"
"97284aba","US","NA","Direct","Desktop"
"ef1af5b7","GB","EMEA","Email","Mobile"
"13355367","BR","LATAM","Direct","Mobile"
"74583152","US","NA","Direct","Desktop"
"0621e561","DE","EMEA","Direct","Mobile"
"06f0b086","US","NA","Direct","Mobile"
"12a36202","US","NA","Email","Mobile"
"18d71699","MX","LATAM","Direct","Desktop"
"217c1c20","US","NA","Direct","Desktop"
"217c1c20","US","NA","Direct","Desktop"
"5c24e264","US","NA","Direct","Desktop"
"9033bce3","US","NA","Direct","Desktop"
"c0ec282f","BR","LATAM","Direct","Mobile"
"da1ecaae","US","NA","Direct","Mobile"
"deecd514","GB","EMEA","Direct","Desktop"
"e8c250c1","FR","EMEA","Direct","Desktop"
"e8c250c1","FR","EMEA","Direct","Desktop"
"fcc3a46c","RU","APAC","Direct","Mobile"
"fd014dac","US","NA","Direct","Desktop"
"4947c675","PL","EMEA","Direct","Mobile"
"4947c675","PL","EMEA","Direct","Mobile"
"4006839","IT","EMEA","Direct","Desktop"
"0296568a","US","NA","Direct","Desktop"
"24461da6","IN","APAC","Affiliate","Unknown"
"33657cdd","US","NA","Direct","Desktop"
"3e367611","US","NA","Direct","Desktop"
"3e367611","US","NA","Direct","Desktop"
"687a3fdb","IT","EMEA","Direct","Desktop"
"7ce5b782","ES","EMEA","Direct","Desktop"
"8b0394da","US","NA","Direct","Desktop"
"8be0ccc2","US","NA","Direct","Desktop"
"8bf8c222","US","NA","Direct","Desktop"
"8c130145","CA","NA","Direct","Desktop"
"968d7fdc","US","NA","Direct","Desktop"
"ab1ba848","AU","APAC","Direct","Desktop"
"ab1ba848","AU","APAC","Direct","Desktop"
"bea9ca08","US","NA","Direct","Desktop"
"d43203a9","US","NA","Direct","Desktop"
"e93ed4ce","HK","APAC","Direct","Desktop"
"f2e94a0d","GB","EMEA","Direct","Mobile"
"fa43797f","US","NA","Email","Mobile"
"0ba9318f","US","NA","Direct","Mobile"
"2c85a140","US","NA","Direct","Desktop"
"4efad9f4","FR","EMEA","Direct","Desktop"
"a8008d45","US","NA","Direct","Desktop"
"09de67f7","US","NA","Direct","Desktop"
"1bfa633a","CA","NA","Email","Mobile"
"25b0f641","DE","EMEA","Email","Mobile"
"25b0f641","DE","EMEA","Email","Mobile"
"2be9a069","NO","EMEA","Email","Mobile"
"2f00ce7e","US","NA","Direct","Desktop"
"322d35c3","NZ","APAC","Direct","Desktop"
"613a3db2","NO","EMEA","Direct","Desktop"
"613a3db2","NO","EMEA","Direct","Desktop"
"7572eefa","GB","EMEA","Direct","Desktop"
"9f12d9ae","US","NA","Direct","Desktop"
"b2aa3350","CA","NA","Email","Mobile"
"b2aa3350","CA","NA","Email","Mobile"
"b2dbefe2","CA","NA","Direct","Desktop"
"b2dbefe2","CA","NA","Direct","Desktop"
"b4026f91","US","NA","Direct","Mobile"
"cda5bf38","US","NA","Direct","Desktop"
"cda5bf38","US","NA","Direct","Desktop"
"cf23a824","US","NA","Direct","Mobile"
"d0b9d4a9","GB","EMEA","Direct","Desktop"
"d88e6416","US","NA","Email","Mobile"
"dd0be94e","NZ","APAC","Direct","Desktop"
"dea5d534","US","NA","Direct","Desktop"
"f88997f5","US","NA","Direct","Desktop"
"ffb701f6","US","NA","Direct","Desktop"
"ffb701f6","US","NA","Direct","Desktop"
"1a48c62a","US","NA","Direct","Desktop"
"3b0466bf","ES","EMEA","Direct","Desktop"
"d0d3cd58","US","NA","Direct","Desktop"
"78192893","US","NA","Direct","Desktop"
"3923d113","US","NA","Direct","Desktop"
"5470c6cc","CA","NA","Direct","Desktop"
"5ccb391c","US","NA","Email","Mobile"
"619edc39","US","NA","Direct","Mobile"
"619edc39","US","NA","Direct","Mobile"
"619edc39","US","NA","Direct","Mobile"
"63b20f59","NZ","APAC","Direct","Desktop"
"9bdcb567","ES","EMEA","Direct","Desktop"
"9d245839","US","NA","Direct","Desktop"
"9dfca9f2","DE","EMEA","Direct","Mobile"
"ab805afd","CA","NA","Direct","Mobile"
"b7b96d9c","US","NA","Affiliate","Unknown"
"bb7aeb68","US","NA","Direct","Desktop"
"d89dc4e2","BR","LATAM","Direct","Desktop"
"dc81f777","US","NA","Direct","Desktop"
"e8ea58ef","CA","NA","Direct","Desktop"
"edd813cb","JP","APAC","Email","Mobile"
"f43994d7","SE","EMEA","Direct","Desktop"
"108ab82f","BR","LATAM","Direct","Desktop"
"4d76b287","KR","APAC","Direct","Mobile"
"92af265b","US","NA","Direct","Desktop"
"adc9a9bc","US","NA","Direct","Desktop"
"adc9a9bc","US","NA","Direct","Desktop"
"9.85E+188","US","NA","Direct","Desktop"
"015faa9c","US","NA","Direct","Desktop"
"1086d142","EE","EMEA","Direct","Desktop"
"1086d142","EE","EMEA","Direct","Desktop"
"1577964d","IT","EMEA","Direct","Mobile"
"1c9f627d","US","NA","Direct","Desktop"
"1d04481e","PE","LATAM","Direct","Desktop"
"9050088e","GB","EMEA","Direct","Desktop"
"93f2425c","AU","APAC","Direct","Desktop"
"a9f03863","GB","EMEA","Direct","Desktop"
"b67fab1b","US","NA","Direct","Desktop"
"bc059d5a","BR","LATAM","Direct","Desktop"
"c418d67d","US","NA","Direct","Desktop"
"c418d67d","US","NA","Direct","Desktop"
"c7994b75","IN","APAC","Direct","Desktop"
"d2c27203","AU","APAC","Email","Mobile"
"d2c27203","AU","APAC","Email","Mobile"
"e7106ad7","TR","EMEA","Direct","Desktop"
"e715c218","ES","EMEA","Direct","Desktop"
"71568565","US","NA","Direct","Desktop"
"0e6aa713","US","NA","Direct","Desktop"
"a00f3834","JP","APAC","Direct","Mobile"
"a68b1144","US","NA","Affiliate","Unknown"
"32411340","US","NA","Direct","Mobile"
"59961748","FR","EMEA","Affiliate","Unknown"
"13c127d0","FR","EMEA","Direct","Desktop"
"21d2ed40","GB","EMEA","Direct","Desktop"
"21d2ed40","GB","EMEA","Direct","Desktop"
"2ae69d1b","TH","APAC","Direct","Desktop"
"2ae69d1b","TH","APAC","Direct","Desktop"
"4c257352","FR","EMEA","Direct","Desktop"
"4c257352","FR","EMEA","Direct","Desktop"
"93cc9fb0","CA","NA","Direct","Desktop"
"a021f35d","UA","EMEA","Direct","Desktop"
"f5b5c7fc","GB","EMEA","Direct","Desktop"
"ad614ffb","PL","EMEA","Direct","Mobile"
"c30cf6cf","US","NA","Direct","Desktop"
"10547f99","GB","EMEA","Direct","Desktop"
"27a923d7","US","NA","Direct","Desktop"
"27a923d7","US","NA","Direct","Desktop"
"36de2554","DE","EMEA","Direct","Desktop"
"36de2554","DE","EMEA","Direct","Desktop"
"66b61dbd","MY","APAC","Direct","Desktop"
"9db239f9","AU","APAC","Direct","Desktop"
"a1b65fae","SE","EMEA","Direct","Desktop"
"ab6e0474","BR","LATAM","Direct","Desktop"
"ac05be3a","GB","EMEA","Direct","Mobile"
"c4a251f0","US","NA","Direct","Mobile"
"e3149517","US","NA","Direct","Desktop"
"376fb1b5","US","NA","Direct","Desktop"
"71ca3faa","JP","APAC","Direct","Desktop"
"71ca3faa","JP","APAC","Direct","Desktop"
"a0c83490","GB","EMEA","Social Media","Tablet"
"afda4ee5","US","NA","Direct","Desktop"
"2446054","GB","EMEA","Direct","Desktop"
"3c7941ca","GB","EMEA","Direct","Desktop"
"415e02d0","BR","LATAM","Direct","Desktop"
"5abde49a","BR","LATAM","Direct","Desktop"
"65fd408a","US","NA","Direct","Desktop"
"68399b72","US","NA","Direct","Desktop"
"bc5278e3","US","NA","Email","Mobile"
"de715399","US","NA","Direct","Mobile"
"e28ac161","US","NA","Direct","Desktop"
"f35f3f59","AU","APAC","Social Media","Tablet"
"3083ddc7","US","NA","Direct","Desktop"
"3083ddc7","US","NA","Direct","Desktop"
"e8bbe0f0","ES","EMEA","Email","Mobile"
"e8bbe0f0","ES","EMEA","Email","Mobile"
"05bea6b8","UA","EMEA","Direct","Desktop"
"1975d485","AE","EMEA","Direct","Mobile"
"26eb565c","US","NA","Direct","Desktop"
"602410b1","US","NA","Email","Mobile"
"6e79c504","GB","EMEA","Email","Mobile"
"71f7dc4e","IT","EMEA","Direct","Mobile"
"a1fb1255","AU","APAC","Direct","Mobile"
"b489b5e4","GB","EMEA","Direct","Desktop"
"b489b5e4","GB","EMEA","Direct","Desktop"
"ccc6ff6f","BR","LATAM","Direct","Mobile"
"e16520a4","US","NA","Direct","Mobile"
"f5a59872","US","NA","Direct","Desktop"
"f680bdf5","GB","EMEA","Direct","Desktop"
"fa6d4062","US","NA","Email","Mobile"
"0dcbf9d5","US","NA","Direct","Desktop"
"239d49a6","US","NA","Direct","Desktop"
"680e9e3d","HK","APAC","Direct","Desktop"
"73244699","US","NA","Email","Mobile"
"0645e528","US","NA","Email","Mobile"
"0cf8f6a8","AU","APAC","Direct","Desktop"
"1643992d","DE","EMEA","Direct","Desktop"
"25b0f641","DE","EMEA","Email","Mobile"
"52f04d27","US","NA","Direct","Desktop"
"5c71bd0d","US","NA","Email","Mobile"
"6a978db6","US","NA","Email","Mobile"
"6a978db6","US","NA","Email","Mobile"
"766a7cba","TR","EMEA","Direct","Mobile"
"766a7cba","TR","EMEA","Direct","Mobile"
"7b438c86","FR","EMEA","Direct","Desktop"
"7b438c86","FR","EMEA","Direct","Desktop"
"7cec77f7","GB","EMEA","Direct","Desktop"
"980cb5f6","US","NA","Direct","Desktop"
"9efb5178","US","NA","Direct","Mobile"
"ac9e7c6c","US","NA","Direct","Desktop"
"cd273217","US","NA","Direct","Desktop"
"cdb2692c","MN","APAC","Direct","Desktop"
"e67a1c4d","GB","EMEA","Direct","Desktop"
"e67a1c4d","GB","EMEA","Direct","Desktop"
"eb962df2","SE","EMEA","Direct","Desktop"
"ee4f475a","HK","APAC","Direct","Desktop"
"4106132c","US","NA","Email","Mobile"
"69b91bdf","GB","EMEA","Direct","Desktop"
"078bd2b1","US","NA","Direct","Desktop"
"3e7092a8","US","NA","Direct","Mobile"
"3e7092a8","US","NA","Direct","Mobile"
"49605b37","BR","LATAM","Direct","Desktop"
"49605b37","BR","LATAM","Direct","Desktop"
"5bd86237","CA","NA","Email","Mobile"
"692e098e","AU","APAC","Direct","Desktop"
"7f598201","US","NA","Direct","Desktop"
"8718c38e","GB","EMEA","Direct","Desktop"
"8718c38e","GB","EMEA","Direct","Desktop"
"8ab3a384","BR","LATAM","Direct","Desktop"
"b83ec994","US","NA","Direct","Desktop"
"c9b998f8","NL","EMEA","Direct","Desktop"
"d08840ca","BR","LATAM","Direct","Mobile"
"d6d0c239","MX","LATAM","Email","Mobile"
"da9f9f8d","RO","EMEA","Direct","Desktop"
"ee8a0b41","US","NA","Direct","Mobile"
"f25330bc","US","NA","Direct","Desktop"
"f25330bc","US","NA","Direct","Desktop"
"7.96E+08","AU","APAC","Direct","Desktop"
"7.96E+08","AU","APAC","Direct","Desktop"
"09a4900c","TR","EMEA","Direct","Desktop"
"09a4900c","TR","EMEA","Direct","Desktop"
"54407f09","US","NA","Direct","Desktop"
"54407f09","US","NA","Direct","Desktop"
"5a4c4a88","US","NA","Direct","Desktop"
"5a4deb9f","US","NA","Email","Mobile"
"cb6ab0a3","US","NA","Affiliate","Unknown"
"10740332","US","NA","Direct","Desktop"
"10740332","US","NA","Direct","Desktop"
"15821dc9","US","NA","Social Media","Tablet"
"167d3aec","US","NA","Direct","Mobile"
"1d91445f","CA","NA","Direct","Desktop"
"2ce17ea5","GB","EMEA","Direct","Desktop"
"3e07f1fe","US","NA","Direct","Desktop"
"610fbad9","US","NA","Email","Mobile"
